student	vak	activiteit	zaal	dag	tijdslot
van Ruitenbeek Dragana	Compilerbouw	Lecture	C0.110	vr	13-15
van Ruitenbeek Dragana	Compilerbouw	Tutorial	A1.04	vr	11-13
van Ruitenbeek Dragana	Compilerbouw	Lab	A1.04	vr	15-17
van Ruler Borre	Kansrekenen 2	Lecture	C0.110		
van Ruler Borre	Kansrekenen 2	Lecture	C0.110		
van Santen Marilne	Lineaire Algebra	Lecture	A1.10		
van Santen Marilne	Lineaire Algebra	Lecture	A1.10		
van Santen Marilne	Webprogrammeren en databases	Lecture	A1.04		
van Santen Marilne	Webprogrammeren en databases	Lecture	A1.04		
van Santen Marilne	Webprogrammeren en databases	Tutorial	A1.08		
van Santen Marilne	Webprogrammeren en databases	Lab	A1.08		
van Sleeuwen Sanne	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
van Sleeuwen Sanne	Collectieve Intelligentie	Lecture	C0.110	do	9-11
van Sleeuwen Sanne	Collectieve Intelligentie	Lecture	C0.110	do	11-13
van Sleeuwen Sanne	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
van Sleeuwen Sanne	Collectieve Intelligentie	Lab	A1.08	ma	13-15
van Sleeuwen Sanne	Programmeren in Java 2	Lab	A1.08	wo	15-17
van Sleeuwen Sanne	Technology for games	Lecture	A1.04		
van Sleeuwen Sanne	Technology for games	Lecture	A1.04		
van Sleeuwen Sanne	Technology for games	Tutorial	A1.08		
van Sommeren Dalila	Programmeren in Java 2	Lab	A1.08	wo	15-17
van Sommeren Dalila	Webprogrammeren en databases	Lecture	A1.04		
van Sommeren Dalila	Webprogrammeren en databases	Lecture	A1.04		
van Sommeren Dalila	Webprogrammeren en databases	Tutorial	A1.08		
van Sommeren Dalila	Webprogrammeren en databases	Lab	A1.08		
van Suijlekom Elske	Databases 2	Lecture	C0.110		
van Suijlekom Elske	Databases 2	Tutorial	A1.04	do	13-15
van Suijlekom Elske	Heuristieken 1	Lecture	B0.201		
van Suijlekom Elske	Heuristieken 1	Tutorial	A1.06	ma	9-11
van Suijlekom Elske	Moderne Databases	Lecture	A1.10		
van Suijlekom Elske	Moderne Databases	Tutorial	A1.08	di	15-17
van Suijlekom Elske	Moderne Databases	Lab	A1.08		
van Suijlekom Elske	Technology for games	Lecture	A1.04		
van Suijlekom Elske	Technology for games	Lecture	A1.04		
van Suijlekom Elske	Technology for games	Tutorial	A1.08		
van 't Oever Samah	Kansrekenen 2	Lecture	C0.110		
van 't Oever Samah	Kansrekenen 2	Lecture	C0.110		
van 't Oever Samah	Moderne Databases	Lecture	A1.10		
van 't Oever Samah	Moderne Databases	Tutorial	A1.08	di	15-17
van 't Oever Samah	Moderne Databases	Lab	A1.08		
van Teeffelen Julot	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
van Teeffelen Julot	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
van Teeffelen Julot	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
van Teeffelen Julot	Bioinformatica	Lecture	B0.201	di	9-11
van Teeffelen Julot	Bioinformatica	Lecture	B0.201	wo	13-15
van Teeffelen Julot	Bioinformatica	Lecture	B0.201	wo	15-17
van Teeffelen Julot	Bioinformatica	Tutorial	A1.08	wo	9-11
van Teeffelen Julot	Bioinformatica	Lab	A1.08	do	15-17
van Teeffelen Julot	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
van Triest Enrico	Compilerbouw	Lecture	C0.110	ma	11-13
van Triest Enrico	Compilerbouw	Lecture	C0.110	vr	13-15
van Triest Enrico	Compilerbouw	Tutorial	A1.04	vr	11-13
van Triest Enrico	Compilerbouw	Lab	A1.04	vr	15-17
van Triest Enrico	Databases 2	Lecture	C0.110		
van Triest Enrico	Databases 2	Tutorial	A1.04	do	13-15
van Vloten Tarik	Lineaire Algebra	Lecture	A1.10		
van Vloten Tarik	Lineaire Algebra	Lecture	A1.10		
van Vloten Tarik	Software engineering	Lecture	C0.110		
van Vloten Tarik	Software engineering	Tutorial	A1.04		
van Vloten Tarik	Software engineering	Lab	A1.04		
van Voorden Priscillia	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
van Voorden Priscillia	Collectieve Intelligentie	Lecture	C0.110	do	9-11
van Voorden Priscillia	Collectieve Intelligentie	Lecture	C0.110	do	11-13
van Voorden Priscillia	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
van Voorden Priscillia	Collectieve Intelligentie	Lab	A1.08	ma	13-15
van Voorden Priscillia	Databases 2	Lecture	C0.110		
van Voorden Priscillia	Databases 2	Tutorial	A1.04	do	13-15
van Voorden Priscillia	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
van Voorden Priscillia	Programmeren in Java 2	Lab	A1.08	wo	15-17
van Voorden Priscillia	Software engineering	Lecture	C0.110		
van Voorden Priscillia	Software engineering	Tutorial	A1.04		
van Voorden Priscillia	Software engineering	Lab	A1.04		
van Waardenburg Anne-Jan	Databases 2	Lecture	C0.110		
van Waardenburg Anne-Jan	Databases 2	Tutorial	A1.04	do	13-15
van Waardenburg Anne-Jan	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
van Walsum Maggy	Databases 2	Lecture	C0.110		
van Walsum Maggy	Databases 2	Tutorial	A1.04	do	13-15
van Walsum Maggy	Interactie-ontwerp	Lecture	A1.04	di	15-17
van Walsum Maggy	Interactie-ontwerp	Lecture	A1.04	di	11-13
van Wanrooij Maran	Compilerbouw practicum	Lab	A1.08	do	15-17
van Wanrooij Maran	Interactie-ontwerp	Lecture	A1.04	di	15-17
van Wanrooij Maran	Interactie-ontwerp	Lecture	A1.04	di	11-13
van Weel Renco	Kansrekenen 2	Lecture	C0.110		
van Weel Renco	Kansrekenen 2	Lecture	C0.110		
van Weel Renco	Project Numerical Recipes	Lab	A1.08	di	9-11
van Weel Renco	Software engineering	Lecture	C0.110		
van Weel Renco	Software engineering	Tutorial	A1.04		
van Weel Renco	Software engineering	Lab	A1.04		
van Weel Renco	Technology for games	Lecture	A1.04		
van Weel Renco	Technology for games	Lecture	A1.04		
van Weel Renco	Technology for games	Tutorial	A1.08		
van Wensen Hazel	Heuristieken 2	Lecture	A1.04	do	15-17
van Wensen Hazel	Heuristieken 2	Tutorial	A1.08	ma	15-17
van Wiggen Sanna	Lineaire Algebra	Lecture	A1.10		
van Wiggen Sanna	Lineaire Algebra	Lecture	A1.10		
van Zeijl Hui	Architectuur en computerorganisatie	Lecture	A1.06	di	11-13
van Zeijl Hui	Architectuur en computerorganisatie	Lecture	A1.06	di	13-15
van Zeijl Hui	Compilerbouw practicum	Lab	A1.08	do	15-17
van Zeijl Hui	Heuristieken 1	Lecture	B0.201		
van Zeijl Hui	Heuristieken 1	Tutorial	A1.06	ma	9-11
van Zijderveld Jorian	Programmeren in Java 2	Lab	A1.08	wo	15-17
van Zijderveld Jorian	Software engineering	Lecture	C0.110		
van Zijderveld Jorian	Software engineering	Tutorial	A1.04		
van Zijderveld Jorian	Software engineering	Lab	A1.04		
van Zoelen Anthonius	Interactie-ontwerp	Lecture	A1.04	di	15-17
van Zoelen Anthonius	Interactie-ontwerp	Lecture	A1.04	di	11-13
van Zon Christiaan	Lineaire Algebra	Lecture	A1.10		
van Zon Christiaan	Lineaire Algebra	Lecture	A1.10		
Veeke Neele	Moderne Databases	Lecture	A1.10		
Veeke Neele	Moderne Databases	Tutorial	A1.08	di	15-17
Veeke Neele	Moderne Databases	Lab	A1.08		
Veldhuis Bobby	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Veldhuis Bobby	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Veldhuis Bobby	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Veldhuis Bobby	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Veldhuis Bobby	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Veldhuis Bobby	Heuristieken 2	Lecture	A1.04	do	15-17
Veldhuis Bobby	Heuristieken 2	Tutorial	A1.08	ma	15-17
Veldhuis Bobby	Programmeren in Java 2	Lab	A1.08	wo	15-17
Veldhuis Bobby	Webprogrammeren en databases	Lecture	A1.04		
Veldhuis Bobby	Webprogrammeren en databases	Lecture	A1.04		
Veldhuis Bobby	Webprogrammeren en databases	Tutorial	A1.08		
Veldhuis Bobby	Webprogrammeren en databases	Lab	A1.08		
Velt Vinod	Databases 2	Lecture	C0.110		
Velt Vinod	Databases 2	Tutorial	A1.04	do	13-15
Velt Vinod	Webprogrammeren en databases	Lecture	A1.04		
Velt Vinod	Webprogrammeren en databases	Lecture	A1.04		
Velt Vinod	Webprogrammeren en databases	Tutorial	A1.08		
Velt Vinod	Webprogrammeren en databases	Lab	A1.08		
Vendel Nadja	Compilerbouw practicum	Lab	A1.08	do	15-17
Verhorst Solomon	Compilerbouw	Lecture	C0.110	ma	11-13
Verhorst Solomon	Compilerbouw	Lecture	C0.110	vr	13-15
Verhorst Solomon	Compilerbouw	Tutorial	A1.04	vr	11-13
Verhorst Solomon	Compilerbouw	Lab	A1.04	vr	15-17
Verkuijl Yuki	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Verkuijl Yuki	Compilerbouw practicum	Lab	A1.08	do	15-17
Verkuijl Yuki	Databases 2	Lecture	C0.110		
Verkuijl Yuki	Databases 2	Tutorial	A1.04	do	13-15
Vermanen Chloe	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Vermanen Chloe	Calculus 2	Lecture	C0.110	vr	9-11
Vermanen Chloe	Calculus 2	Tutorial	A1.04	ma	15-17
Vermanen Chloe	Lineaire Algebra	Lecture	A1.10		
Vermanen Chloe	Lineaire Algebra	Lecture	A1.10		
Vermeeren Talha	Data Mining	Lecture	A1.04		
Vermeeren Talha	Data Mining	Lecture	A1.04		
Vermeeren Talha	Data Mining	Tutorial	A1.08	wo	11-13
Vermeeren Talha	Data Mining	Lab	A1.08	do	9-11
Vermeeren Talha	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
Versantvoort Maureen	Databases 2	Lecture	C0.110		
Versantvoort Maureen	Databases 2	Tutorial	A1.04	do	13-15
Versantvoort Maureen	Moderne Databases	Lecture	A1.10		
Versantvoort Maureen	Moderne Databases	Tutorial	A1.08	di	15-17
Versantvoort Maureen	Moderne Databases	Lab	A1.08		
Versantvoort Maureen	Programmeren in Java 2	Lab	A1.08	wo	15-17
Versteeg Kavish	Data Mining	Lecture	A1.04		
Versteeg Kavish	Data Mining	Lecture	A1.04		
Versteeg Kavish	Data Mining	Tutorial	A1.08	wo	11-13
Versteeg Kavish	Data Mining	Lab	A1.08	do	9-11
Versteeg Kavish	Heuristieken 1	Lecture	B0.201		
Versteeg Kavish	Heuristieken 1	Tutorial	A1.06	ma	9-11
Versteeg Kavish	Software engineering	Lecture	C0.110		
Versteeg Kavish	Software engineering	Tutorial	A1.04		
Versteeg Kavish	Software engineering	Lab	A1.04		
Versteeg Kavish	Technology for games	Lecture	A1.04		
Versteeg Kavish	Technology for games	Lecture	A1.04		
Versteeg Kavish	Technology for games	Tutorial	A1.08		
Vervaart Sherman	Project Numerical Recipes	Lab	A1.08	di	9-11
Vervaart Sherman	Technology for games	Lecture	A1.04		
Vervaart Sherman	Technology for games	Lecture	A1.04		
Vervaart Sherman	Technology for games	Tutorial	A1.08		
Vingerhoets Karim	Compilerbouw	Lecture	C0.110	ma	11-13
Vingerhoets Karim	Compilerbouw	Lecture	C0.110	vr	13-15
Vingerhoets Karim	Compilerbouw	Tutorial	A1.04	vr	11-13
Vingerhoets Karim	Compilerbouw	Lab	A1.04	vr	15-17
Vingerhoets Karim	Heuristieken 1	Lecture	B0.201		
Vingerhoets Karim	Heuristieken 1	Tutorial	A1.06	ma	9-11
Vinke Jiri	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Vinke Jiri	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Vinke Jiri	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Vinke Jiri	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Vinke Jiri	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Vinken Kamiel	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Visch Arnela	Compilerbouw	Lecture	C0.110	ma	11-13
Visch Arnela	Compilerbouw	Lecture	C0.110	vr	13-15
Visch Arnela	Compilerbouw	Tutorial	A1.04	vr	11-13
Visch Arnela	Compilerbouw	Lab	A1.04	vr	15-17
Voesten Tjesse	Heuristieken 1	Lecture	B0.201		
Voesten Tjesse	Heuristieken 1	Tutorial	A1.06	ma	9-11
Voesten Tjesse	Informatie- en organisatieontwerp	Lecture	A1.06	vr	15-17
Voesten Tjesse	Informatie- en organisatieontwerp	Lecture	A1.06		
Voesten Tjesse	Informatie- en organisatieontwerp	Tutorial	A1.08	do	13-15
Voesten Tjesse	Informatie- en organisatieontwerp	Lab	A1.08		
Voesten Tjesse	Reflectie op de digitale cultuur	Lecture	A1.10		
Voesten Tjesse	Reflectie op de digitale cultuur	Lecture	A1.10		
Voesten Tjesse	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
Voesten Tjesse	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
Voigt Edwinus	Calculus 2	Lecture	C0.110	vr	9-11
Voigt Edwinus	Calculus 2	Tutorial	A1.04	ma	15-17
Voigt Edwinus	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
Volman Nadien	Compilerbouw	Lecture	C0.110	ma	11-13
Volman Nadien	Compilerbouw	Lecture	C0.110	vr	13-15
Volman Nadien	Compilerbouw	Tutorial	A1.04	vr	11-13
Volman Nadien	Compilerbouw	Lab	A1.04	vr	15-17
Volman Nadien	Technology for games	Lecture	A1.04		
Volman Nadien	Technology for games	Lecture	A1.04		
Volman Nadien	Technology for games	Tutorial	A1.08		
Vooijs Annemarie	Compilerbouw practicum	Lab	A1.08	do	15-17
Voskuilen Dax	Calculus 2	Lecture	C0.110	vr	9-11
Voskuilen Dax	Calculus 2	Tutorial	A1.04	ma	15-17
Voskuilen Dax	Moderne Databases	Lecture	A1.10		
Voskuilen Dax	Moderne Databases	Tutorial	A1.08	di	15-17
Voskuilen Dax	Moderne Databases	Lab	A1.08		
Voskuilen Dax	Software engineering	Lecture	C0.110		
Voskuilen Dax	Software engineering	Tutorial	A1.04		
Voskuilen Dax	Software engineering	Lab	A1.04		
Vries Jort	Calculus 2	Lecture	C0.110	vr	9-11
Vries Jort	Calculus 2	Tutorial	A1.04	ma	15-17
Vries Jort	Kansrekenen 2	Lecture	C0.110		
Vries Jort	Kansrekenen 2	Lecture	C0.110		
Vries Jort	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
Vries Jort	Programmeren in Java 2	Lab	A1.08	wo	15-17
Vromans Rhona	Autonomous Agents 2	Lecture	A1.06	di	15-17
Vromans Rhona	Autonomous Agents 2	Lecture	A1.06	wo	9-11
Vromans Rhona	Autonomous Agents 2	Tutorial	A1.08	di	9-11
Vromans Rhona	Autonomous Agents 2	Lab	A1.08	wo	13-15
Vullings Zhen	Heuristieken 1	Lecture	B0.201		
Vullings Zhen	Heuristieken 1	Tutorial	A1.06	ma	9-11
Wallenburg Laurent	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
Wallenburg Laurent	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
Wallenburg Laurent	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
Wallenburg Laurent	Interactie-ontwerp	Lecture	A1.04	di	15-17
Wallenburg Laurent	Interactie-ontwerp	Lecture	A1.04	di	11-13
Waninge Vasco	Bioinformatica	Lecture	B0.201	di	9-11
Waninge Vasco	Bioinformatica	Lecture	B0.201	wo	13-15
Waninge Vasco	Bioinformatica	Lecture	B0.201	wo	15-17
Waninge Vasco	Bioinformatica	Tutorial	A1.08	wo	9-11
Waninge Vasco	Bioinformatica	Lab	A1.08	do	15-17
Waninge Vasco	Machine Learning	Lecture	A1.06		
Waninge Vasco	Machine Learning	Lecture	A1.06		
Waninge Vasco	Moderne Databases	Lecture	A1.10		
Waninge Vasco	Moderne Databases	Tutorial	A1.08	di	15-17
Waninge Vasco	Moderne Databases	Lab	A1.08		
Waninge Vasco	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
Warsame Reduan	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Warsame Reduan	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Warsame Reduan	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Warsame Reduan	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Warsame Reduan	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Warsame Reduan	Compilerbouw	Lecture	C0.110	ma	11-13
Warsame Reduan	Compilerbouw	Lecture	C0.110	vr	13-15
Warsame Reduan	Compilerbouw	Tutorial	A1.04	vr	11-13
Warsame Reduan	Compilerbouw	Lab	A1.04	vr	15-17
Weij Matisse	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Weij Matisse	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Weij Matisse	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Weij Matisse	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Weij Matisse	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Weij Matisse	Compilerbouw	Lecture	C0.110	ma	11-13
Weij Matisse	Compilerbouw	Lecture	C0.110	vr	13-15
Weij Matisse	Compilerbouw	Tutorial	A1.04	vr	11-13
Weij Matisse	Compilerbouw	Lab	A1.04	vr	15-17
Weij Matisse	Project Genetic Algorithms	Lab	A1.08	wo	13-15
Welling Jos	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Welling Jos	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Welling Jos	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Welling Jos	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Welling Jos	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Welling Jos	Project Genetic Algorithms	Lab	A1.08	wo	13-15
Welling Jos	Software engineering	Lecture	C0.110		
Welling Jos	Software engineering	Tutorial	A1.04		
Welling Jos	Software engineering	Lab	A1.04		
Wensing Evelina	Kansrekenen 2	Lecture	C0.110		
Wensing Evelina	Kansrekenen 2	Lecture	C0.110		
Wensing Evelina	Machine Learning	Lecture	A1.06		
Wensing Evelina	Machine Learning	Lecture	A1.06		
Wesselink Djamilla	Calculus 2	Lecture	C0.110	vr	9-11
Wesselink Djamilla	Calculus 2	Tutorial	A1.04	ma	15-17
Wesselink Djamilla	Kansrekenen 2	Lecture	C0.110		
Wesselink Djamilla	Kansrekenen 2	Lecture	C0.110		
Wesselink Djamilla	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
Wesselman Eyup	Software engineering	Lecture	C0.110		
Wesselman Eyup	Software engineering	Tutorial	A1.04		
Wesselman Eyup	Software engineering	Lab	A1.04		
Wester Harke	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Wester Harke	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Wester Harke	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Wester Harke	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Wester Harke	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Wester Harke	Heuristieken 1	Lecture	B0.201		
Wester Harke	Heuristieken 1	Tutorial	A1.06	ma	9-11
Westera Yunus	Compilerbouw	Lecture	C0.110	ma	11-13
Westera Yunus	Compilerbouw	Lecture	C0.110	vr	13-15
Westera Yunus	Compilerbouw	Tutorial	A1.04	vr	11-13
Westera Yunus	Compilerbouw	Lab	A1.04	vr	15-17
Westera Yunus	Machine Learning	Lecture	A1.06		
Westera Yunus	Machine Learning	Lecture	A1.06		
Westgeest Keshia	Calculus 2	Lecture	C0.110	vr	9-11
Westgeest Keshia	Calculus 2	Tutorial	A1.04	ma	15-17
Westra Mies	Programmeren in Java 2	Lab	A1.08	wo	15-17
Wiegmans Maryam	Moderne Databases	Lecture	A1.10		
Wiegmans Maryam	Moderne Databases	Tutorial	A1.08	di	15-17
Wiegmans Maryam	Moderne Databases	Lab	A1.08		
Wiegmans Maryam	Project Genetic Algorithms	Lab	A1.08	wo	13-15
Wiegmans Maryam	Reflectie op de digitale cultuur	Lecture	A1.10		
Wiegmans Maryam	Reflectie op de digitale cultuur	Lecture	A1.10		
Wiegmans Maryam	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
Wielenga Maris	Calculus 2	Lecture	C0.110	vr	9-11
Wielenga Maris	Calculus 2	Tutorial	A1.04	ma	15-17
Wiersema Filipe	Autonomous Agents 2	Lecture	A1.06	di	15-17
Wiersema Filipe	Autonomous Agents 2	Lecture	A1.06	wo	9-11
Wiersema Filipe	Autonomous Agents 2	Tutorial	A1.08	di	9-11
Wiersema Filipe	Autonomous Agents 2	Lab	A1.08	wo	13-15
Wiersema Filipe	Compilerbouw	Lecture	C0.110	ma	11-13
Wiersema Filipe	Compilerbouw	Lecture	C0.110	vr	13-15
Wiersema Filipe	Compilerbouw	Tutorial	A1.04	vr	11-13
Wiersema Filipe	Compilerbouw	Lab	A1.04	vr	15-17
Wiersema Filipe	Databases 2	Lecture	C0.110		
Wiersema Filipe	Databases 2	Tutorial	A1.04	do	13-15
Wijers Vigo	Advanced Heuristics	Lecture	A1.08	ma	9-11
Wijers Vigo	Advanced Heuristics	Lab	A1.08	ma	13-15
Wijnands Heiltje	Compilerbouw	Lecture	C0.110	ma	11-13
Wijnands Heiltje	Compilerbouw	Lecture	C0.110	vr	13-15
Wijnands Heiltje	Compilerbouw	Tutorial	A1.04	vr	11-13
Wijnands Heiltje	Compilerbouw	Lab	A1.04	vr	15-17
Wijnands Heiltje	Programmeren in Java 2	Lab	A1.08	wo	15-17
Wijnands Heiltje	Project Numerical Recipes	Lab	A1.08	di	9-11
Wijngaarden Marck	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Wijngaarden Marck	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Wijngaarden Marck	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Wijngaarden Marck	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Wijngaarden Marck	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Wijngaarden Marck	Databases 2	Lecture	C0.110		
Wijngaarden Marck	Databases 2	Tutorial	A1.04	do	13-15
Wijngaarden Marck	Moderne Databases	Lecture	A1.10		
Wijngaarden Marck	Moderne Databases	Tutorial	A1.08	di	15-17
Wijngaarden Marck	Moderne Databases	Lab	A1.08		
Wijngaarden Marck	Reflectie op de digitale cultuur	Lecture	A1.10		
Wijngaarden Marck	Reflectie op de digitale cultuur	Lecture	A1.10		
Wijngaarden Marck	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
Wijnsma Alexandra	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Wijnsma Alexandra	Databases 2	Lecture	C0.110		
Wijnsma Alexandra	Databases 2	Tutorial	A1.04	do	13-15
Wijnsma Alexandra	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
Wind Ihsane	Reflectie op de digitale cultuur	Lecture	A1.10		
Wind Ihsane	Reflectie op de digitale cultuur	Lecture	A1.10		
Wind Ihsane	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
Winkelaar Yuna	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
Winkelaar Yuna	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
Winkelaar Yuna	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
Wobbes Jacko	Bioinformatica	Lecture	B0.201	di	9-11
Wobbes Jacko	Bioinformatica	Lecture	B0.201	wo	13-15
Wobbes Jacko	Bioinformatica	Lecture	B0.201	wo	15-17
Wobbes Jacko	Bioinformatica	Tutorial	A1.08	wo	9-11
Wobbes Jacko	Bioinformatica	Lab	A1.08	do	15-17
Woertman Aya	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Woertman Aya	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Woertman Aya	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Woertman Aya	Collectieve Intelligentie	Tutorial	A1.08	vr	9-11
Woertman Aya	Collectieve Intelligentie	Lab	A1.08	ma	13-15
Woertman Aya	Heuristieken 1	Lecture	B0.201		
Woertman Aya	Heuristieken 1	Tutorial	A1.06	ma	9-11
Woertman Aya	Informatie- en organisatieontwerp	Lecture	A1.06	vr	15-17
Woertman Aya	Informatie- en organisatieontwerp	Lecture	A1.06		
Woertman Aya	Informatie- en organisatieontwerp	Tutorial	A1.08	do	13-15
Woertman Aya	Informatie- en organisatieontwerp	Lab	A1.08		
Woertman Aya	Moderne Databases	Lecture	A1.10		
Woertman Aya	Moderne Databases	Tutorial	A1.08	di	15-17
Woertman Aya	Moderne Databases	Lab	A1.08		
Woertman Aya	Technology for games	Lecture	A1.04		
Woertman Aya	Technology for games	Lecture	A1.04		
Woertman Aya	Technology for games	Tutorial	A1.08		
Wolswijk Sayfeddine	Webprogrammeren en databases	Lecture	A1.04		
Wolswijk Sayfeddine	Webprogrammeren en databases	Lecture	A1.04		
Wolswijk Sayfeddine	Webprogrammeren en databases	Tutorial	A1.08		
Wolswijk Sayfeddine	Webprogrammeren en databases	Lab	A1.08		
Wullink Frederikus	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Wullink Frederikus	Calculus 2	Lecture	C0.110	vr	9-11
Wullink Frederikus	Calculus 2	Tutorial	A1.04	ma	15-17
Yazici Gabrilla	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
