student;vak;activiteit;zaal;dag;tijdslot
Metselaar Bodie;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Metselaar Bodie;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Metselaar Bodie;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Metselaar Bodie;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Giesen Richenel;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Metzelaar Miquel;Collectieve Intelligentie Practica 4;Practica;A1.04;do;11-13
Metzelaar Miquel;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Metzelaar Miquel;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Metzelaar Miquel;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Metzelaar Miquel;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Metzelaar Miquel;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Metzelaar Miquel;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Metzelaar Miquel;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Gijbels Abdelkader;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Gijbels Abdelkader;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Gijbels Abdelkader;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Gijbels Abdelkader;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
Gijbels Abdelkader;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Gijbels Abdelkader;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Gijbels Abdelkader;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Gijbels Abdelkader;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Gijbels Abdelkader;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Gijbels Abdelkader;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Meulmeester Roan;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Meulmeester Roan;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Meulmeester Roan;Autonomous Agents 2 Practica 3;Practica;A1.04;vr;9-11
Meulmeester Roan;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Meulmeester Roan;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Meulmeester Roan;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Meulmeester Roan;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Meulmeester Roan;Software engineering Practica 2;Practica;C1.112;di;9-11
Meulmeester Roan;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Meulmeester Roan;Autonomous Agents 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Gilsing Marco;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Gilsing Marco;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
Gilsing Marco;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Middel Myron;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Middel Myron;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Middel Myron;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Middel Myron;Advanced Heuristics Practica 2;Practica;A1.10;vr;15-17
Gk Maritte;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Gk Maritte;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
Gk Maritte;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Gk Maritte;Moderne Databases Practica 2;Practica;A1.06;di;11-13
Gk Maritte;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
Gk Maritte;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Gk Maritte;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Gk Maritte;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
Gk Maritte;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Gk Maritte;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Gk Maritte;Software engineering Practica 2;Practica;C1.112;di;9-11
Gk Maritte;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Miedema Maron;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
Miedema Maron;Project Genetic Algorithms Practica 1;Practica;A1.04;wo;9-11
Miedema Maron;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Miedema Maron;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Miedema Maron;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Miedema Maron;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Miedema Maron;Software engineering Practica 2;Practica;C1.112;di;9-11
Goor Rivelino;Data Mining Practica 3;Practica;C1.112;do;9-11
Goor Rivelino;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Goor Rivelino;Data Mining Werkcollege 1;Werkcollege;A1.08;vr;15-17
Goor Rivelino;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Mijnheer Marcellus;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Mijnheer Marcellus;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Mijnheer Marcellus;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Mijnheer Marcellus;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Mijnheer Marcellus;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Mijnheer Marcellus;Collectieve Intelligentie Practica 4;Practica;A1.04;do;11-13
Mijnheer Marcellus;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Mijnheer Marcellus;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Mijnheer Marcellus;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Mijnheer Marcellus;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Mijnheer Marcellus;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Mijnheer Marcellus;Software engineering Practica 2;Practica;C1.112;di;9-11
Grift Umar;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;do;9-11
Grift Umar;Autonomous Agents 2 Practica 2;Practica;C0.110;vr;17-19
Grift Umar;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
Grift Umar;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Grift Umar;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Milder Eyup;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Milder Eyup;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Groote Rijkje;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Groote Rijkje;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Groote Rijkje;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Groote Rijkje;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Groote Rijkje;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Groote Rijkje;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Groote Rijkje;Software engineering Practica 2;Practica;C1.112;di;9-11
Milder Oliver;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
Milder Oliver;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Milder Oliver;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Milder Oliver;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Milder Oliver;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Milder Oliver;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Milder Oliver;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Grooteman nal;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Grooteman nal;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Grooteman nal;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Grooteman nal;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
Grooteman nal;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Modderkolk Jo-Anne;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Modderkolk Jo-Anne;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Modderkolk Jo-Anne;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Modderkolk Jo-Anne;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Modderkolk Jo-Anne;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Modderkolk Jo-Anne;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Modderkolk Jo-Anne;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Modderkolk Jo-Anne;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Modderkolk Jo-Anne;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Modderkolk Jo-Anne;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
Modderkolk Jo-Anne;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Modderkolk Jo-Anne;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Grootenboer Yalda;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Grootenboer Yalda;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Grootenboer Yalda;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Grootenboer Yalda;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Grootenboer Yalda;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Grootenboer Yalda;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Grootenboer Yalda;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Grootenboer Yalda;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Grootenboer Yalda;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Grootenboer Yalda;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Grootenboer Yalda;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Grootenboer Yalda;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Modderkolk Jorren;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Modderkolk Jorren;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Modderkolk Jorren;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Modderkolk Jorren;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Modderkolk Jorren;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Modderkolk Jorren;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Modderkolk Jorren;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Modderkolk Jorren;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Modderkolk Jorren;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Modderkolk Jorren;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Modderkolk Jorren;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Modderkolk Jorren;Advanced Heuristics Practica 1;Practica;B0.201;do;9-11
Modderkolk Jorren;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Vries Jort;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Vries Jort;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Vries Jort;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Vries Jort;Netwerken en systeembeveiliging Practica 3;Practica;A1.06;ma;13-15
Vries Jort;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Vries Jort;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Vromans Rhona;Autonomous Agents 2 Practica 2;Practica;C0.110;vr;17-19
Vromans Rhona;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Vromans Rhona;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.10;ma;13-15
Vromans Rhona;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Vullings Zhen;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Vullings Zhen;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Wallenburg Laurent;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Wallenburg Laurent;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Wallenburg Laurent;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Wallenburg Laurent;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Wallenburg Laurent;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Waninge Vasco;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
Waninge Vasco;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
Waninge Vasco;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Waninge Vasco;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Waninge Vasco;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Waninge Vasco;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Waninge Vasco;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Waninge Vasco;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Waninge Vasco;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Waninge Vasco;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Waninge Vasco;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Warsame Reduan;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Warsame Reduan;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Warsame Reduan;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Warsame Reduan;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Warsame Reduan;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
Warsame Reduan;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Warsame Reduan;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Warsame Reduan;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Warsame Reduan;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Weij Matisse;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Weij Matisse;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Weij Matisse;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
Weij Matisse;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Weij Matisse;Project Genetic Algorithms Practica 1;Practica;A1.04;wo;9-11
Weij Matisse;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Weij Matisse;Collectieve Intelligentie Werkcollege 3;Werkcollege;A1.06;vr;15-17
Weij Matisse;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Weij Matisse;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Weij Matisse;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Welling Jos;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Welling Jos;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Welling Jos;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Welling Jos;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Welling Jos;Software engineering Practica 1;Practica;A1.04;di;9-11
Welling Jos;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Welling Jos;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Welling Jos;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Welling Jos;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Wensing Evelina;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Wensing Evelina;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Wensing Evelina;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Wensing Evelina;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Wesselink Djamilla;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Wesselink Djamilla;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Wesselink Djamilla;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
Wesselink Djamilla;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Wesselink Djamilla;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Wesselman Eyup;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Wesselman Eyup;Software engineering Practica 2;Practica;C1.112;di;9-11
Wesselman Eyup;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Wester Harke;Collectieve Intelligentie Practica 4;Practica;A1.04;do;11-13
Wester Harke;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Wester Harke;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Wester Harke;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Wester Harke;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
Wester Harke;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Wester Harke;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Westera Yunus;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Westera Yunus;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Westera Yunus;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Westera Yunus;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Westera Yunus;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Westera Yunus;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Westgeest Keshia;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Westgeest Keshia;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Westra Mies;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Wiegmans Maryam;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Wiegmans Maryam;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Wiegmans Maryam;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Wiegmans Maryam;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Wiegmans Maryam;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Wiegmans Maryam;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Wiegmans Maryam;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Abbing Yanick;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Abbing Yanick;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Abbing Yanick;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Abbing Yanick;Data Mining Werkcollege 1;Werkcollege;A1.08;vr;15-17
Abbing Yanick;Data Mining Practica 1;Practica;A1.04;vr;13-15
Abbing Yanick;Software engineering Practica 1;Practica;A1.04;di;9-11
Abbing Yanick;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Abbing Yanick;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Abbing Yanick;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Abbing Yanick;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Wielenga Maris;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Wielenga Maris;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Adam Roelof;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Adam Roelof;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Adam Roelof;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Adam Roelof;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Wiersema Filipe;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Wiersema Filipe;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Wiersema Filipe;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Wiersema Filipe;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Wiersema Filipe;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Wiersema Filipe;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Wiersema Filipe;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.10;ma;13-15
Wiersema Filipe;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Wiersema Filipe;Autonomous Agents 2 Practica 1;Practica;C0.110;wo;9-11
Wiersema Filipe;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Agema Willibrordus;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Agema Willibrordus;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Wijers Vigo;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Wijers Vigo;Advanced Heuristics Practica 2;Practica;A1.10;vr;15-17
Anker Servaas;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Anker Servaas;Software engineering Practica 1;Practica;A1.04;di;9-11
Anker Servaas;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Anker Servaas;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Anker Servaas;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Wijnands Heiltje;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Wijnands Heiltje;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
Wijnands Heiltje;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Wijnands Heiltje;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Wijnands Heiltje;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Wijnands Heiltje;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Ankone Wissal;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Ankone Wissal;Compilerbouw practicum Practica 3;Practica;A1.08;di;15-17
Wijngaarden Marck;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Wijngaarden Marck;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Wijngaarden Marck;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Wijngaarden Marck;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
Wijngaarden Marck;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Wijngaarden Marck;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Wijngaarden Marck;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Wijngaarden Marck;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Wijngaarden Marck;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Wijngaarden Marck;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Wijngaarden Marck;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Wijngaarden Marck;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Wijngaarden Marck;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Apeldoorn Herman;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Apeldoorn Herman;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
Apeldoorn Herman;Advanced Heuristics Practica 2;Practica;A1.10;vr;15-17
Apeldoorn Herman;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Wijnsma Alexandra;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Wijnsma Alexandra;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Wijnsma Alexandra;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
