student;vak;activiteit;zaal;dag;tijdslot
Koppers Yee;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Koppers Yee;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Koppers Yee;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Dielen Marjory;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Dielen Marjory;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Kops Eveline;Compilerbouw practicum Practica 2;Practica;C0.110;di;17-19
Abbing Yanick;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Abbing Yanick;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Abbing Yanick;Software engineering Practica 1;Practica;A1.08;do;15-17
Abbing Yanick;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Abbing Yanick;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
Abbing Yanick;Data Mining Werkcollege 1;Werkcollege;B0.201;do;13-15
Abbing Yanick;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Abbing Yanick;Data Mining Practica 1;Practica;A1.04;ma;9-11
Abbing Yanick;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
Abbing Yanick;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
Korbee Titia;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Korbee Titia;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Korbee Titia;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
Korbee Titia;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
Korbee Titia;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
Korbee Titia;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Korbee Titia;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Korbee Titia;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Korbee Titia;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Korbee Titia;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
Korbee Titia;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.04;ma;13-15
Korbee Titia;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Adam Roelof;Webprogrammeren en databases Werkcollege 1;Werkcollege;B0.201;vr;15-17
Adam Roelof;Webprogrammeren en databases Practica 1;Practica;A1.06;vr;13-15
Adam Roelof;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Adam Roelof;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Korpershoek Djuri;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Korpershoek Djuri;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Korpershoek Djuri;Moderne Databases Practica 3;Practica;C0.110;di;13-15
Agema Willibrordus;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Agema Willibrordus;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Korte Gineke;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.04;do;11-13
Korte Gineke;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;13-15
Anker Servaas;Software engineering Practica 1;Practica;A1.08;do;15-17
Anker Servaas;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Anker Servaas;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;13-15
Anker Servaas;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Anker Servaas;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.04;do;11-13
Kortlever Sharen;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Kortlever Sharen;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Kortlever Sharen;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Kortlever Sharen;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
Kortlever Sharen;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Ankone Wissal;Project Genetic Algorithms Practica 2;Practica;C0.110;ma;13-15
Ankone Wissal;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Kost Remon;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Kost Remon;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
Kost Remon;Data Mining Werkcollege 3;Werkcollege;A1.10;vr;13-15
Kost Remon;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Kost Remon;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
Kost Remon;Data Mining Practica 2;Practica;C1.112;wo;9-11
Apeldoorn Herman;Advanced Heuristics Practica 2;Practica;A1.10;di;13-15
Apeldoorn Herman;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
Apeldoorn Herman;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Apeldoorn Herman;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Koudijs Cherissa;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Koudijs Cherissa;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Appel Evi;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
Appel Evi;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Appel Evi;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Appel Evi;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Appel Evi;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
Krabbe Fynn;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Krabbe Fynn;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
Krabbe Fynn;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Dieters Andr;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Dieters Andr;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Dieters Andr;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Dieters Andr;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
Dieters Andr;Heuristieken 1 Werkcollege 1;Werkcollege;A1.08;do;13-15
Dieters Andr;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
Dieters Andr;Algoritmen en complexiteit Practica 1;Practica;A1.04;vr;15-17
Dieters Andr;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Appelhof Wilmer;Programmeren in Java 2 Practica 6;Practica;A1.08;ma;9-11
Kreijkes Nikie;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Kreijkes Nikie;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Arendse Benjamin;Webprogrammeren en databases Werkcollege 1;Werkcollege;B0.201;vr;15-17
Arendse Benjamin;Webprogrammeren en databases Practica 1;Practica;A1.06;vr;13-15
Arendse Benjamin;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Arendse Benjamin;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Krikke Do?ukan;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Deniz Quido;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Deniz Quido;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Deniz Quido;Programmeren in Java 2 Practica 4;Practica;A1.08;wo;9-11
Deniz Quido;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Deniz Quido;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
Aslan Diny;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Aslan Diny;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Kroonen Corry;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Kroonen Corry;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Kroonen Corry;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Kroonen Corry;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Kroonen Corry;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Kroonen Corry;Bioinformatica Werkcollege 1;Werkcollege;C0.110;wo;11-13
Kroonen Corry;Bioinformatica Practica 1;Practica;A1.04;di;9-11
Diallo Brigitta;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Diallo Brigitta;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Diallo Brigitta;Software engineering Practica 2;Practica;C0.110;ma;17-19
Diallo Brigitta;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Diallo Brigitta;Collectieve Intelligentie Werkcollege 2;Werkcollege;A1.06;wo;9-11
Diallo Brigitta;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Diallo Brigitta;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
Diallo Brigitta;Algoritmen en complexiteit Practica 1;Practica;A1.04;vr;15-17
Diallo Brigitta;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
Diallo Brigitta;Compilerbouw practicum Practica 2;Practica;C0.110;di;17-19
Diallo Brigitta;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
Diallo Brigitta;Data Mining Werkcollege 1;Werkcollege;B0.201;do;13-15
Diallo Brigitta;Data Mining Practica 1;Practica;A1.04;ma;9-11
Diallo Brigitta;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Diallo Brigitta;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Diallo Brigitta;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Autar Chesney;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Autar Chesney;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Autar Chesney;Moderne Databases Practica 3;Practica;C0.110;di;13-15
Kropman Ngoc;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Kropman Ngoc;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Kros Vincent;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Kros Vincent;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Kros Vincent;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Kros Vincent;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
Kros Vincent;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
Avci Martin;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Avci Martin;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Avci Martin;Project Numerical Recipes Practica 2;Practica;A1.10;vr;9-11
Avci Martin;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Avci Martin;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Doeve Winfried;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
de Zoete Linne;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
de Zoete Linne;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Baetsen Gidon;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;C0.110;ma;11-13
Baetsen Gidon;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Baetsen Gidon;Informatie- en organisatieontwerp Practica 1;Practica;C0.110;vr;15-17
Baetsen Gidon;Informatie- en organisatieontwerp Werkcollege 2;Werkcollege;B0.201;vr;9-11
Baetsen Gidon;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C1.112;vr;11-13
Baetsen Gidon;Moderne Databases Werkcollege 3;Werkcollege;B0.201;do;15-17
Baetsen Gidon;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Kuijpers Resul;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
Kuijpers Resul;Autonomous Agents 2 Practica 3;Practica;A1.06;di;13-15
Kuijpers Resul;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Kuijpers Resul;Software engineering Practica 1;Practica;A1.08;do;15-17
Kuijpers Resul;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Kuijpers Resul;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Kuijpers Resul;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Kuijpers Resul;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Kuijpers Resul;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
Kuijpers Resul;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.08;ma;11-13
Kuijpers Resul;Bioinformatica Werkcollege 2;Werkcollege;A1.10;ma;9-11
Kuijpers Resul;Bioinformatica Practica 2;Practica;C0.110;do;17-19
Bakkum Rhona;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Bakkum Rhona;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
Bakkum Rhona;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Bakkum Rhona;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Bakkum Rhona;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Bakkum Rhona;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.04;ma;13-15
Bakkum Rhona;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Bakkum Rhona;Moderne Databases Practica 3;Practica;C0.110;di;13-15
de Snoo a?la;Project Genetic Algorithms Practica 3;Practica;C0.110;do;13-15
de Snoo a?la;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Kwantes Machteld;Heuristieken 1 Werkcollege 1;Werkcollege;A1.08;do;13-15
Kwantes Machteld;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Bart Wafa;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Bart Wafa;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Bart Wafa;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
Bart Wafa;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Bart Wafa;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Bart Wafa;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Bart Wafa;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Bart Wafa;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
Bart Wafa;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Bart Wafa;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
de Vreeze Marije;Programmeren in Java 2 Practica 5;Practica;B0.201;di;15-17
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
de Vreeze Marije;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
de Vreeze Marije;Collectieve Intelligentie Werkcollege 2;Werkcollege;A1.06;wo;9-11
Kwee Esperanza;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Kwee Esperanza;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Baselmans Sharan;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Baselmans Sharan;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Baselmans Sharan;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Baselmans Sharan;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
Baselmans Sharan;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
Baselmans Sharan;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Baselmans Sharan;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Baselmans Sharan;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Baselmans Sharan;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Baselmans Sharan;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Baselmans Sharan;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Baselmans Sharan;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
de Smit Ziggy;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
de Smit Ziggy;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Lagendijk Nadeem;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Lagendijk Nadeem;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Lagendijk Nadeem;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Lagendijk Nadeem;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Bastings Edin;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Bastings Edin;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;13-15
Bastings Edin;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Bastings Edin;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
Bastings Edin;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Bastings Edin;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Bastings Edin;Algoritmen en complexiteit Practica 1;Practica;A1.04;vr;15-17
Bastings Edin;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
Bastings Edin;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Bastings Edin;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.04;do;11-13
Bastings Edin;Algoritmen en complexiteit Werkcollege 1;Werkcollege;C1.112;do;13-15
Bastings Edin;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Bastings Edin;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
Laman Christianus;Webprogrammeren en databases Werkcollege 1;Werkcollege;B0.201;vr;15-17
Laman Christianus;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
Laman Christianus;Webprogrammeren en databases Practica 1;Practica;A1.06;vr;13-15
Laman Christianus;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Laman Christianus;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Laman Christianus;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Laman Christianus;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Baudoin Mattijs;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Baudoin Mattijs;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Baudoin Mattijs;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Baudoin Mattijs;Netwerken en systeembeveiliging Practica 1;Practica;C0.110;vr;9-11
Baudoin Mattijs;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Baudoin Mattijs;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Baudoin Mattijs;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Baudoin Mattijs;Algoritmen en complexiteit Werkcollege 1;Werkcollege;C1.112;do;13-15
Baudoin Mattijs;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Baudoin Mattijs;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Baudoin Mattijs;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
Baudoin Mattijs;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Lamme Mathyn;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Lamme Mathyn;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Lamme Mathyn;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
Lamme Mathyn;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Bauer Ravi;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
Bauer Ravi;Collectieve Intelligentie Werkcollege 2;Werkcollege;A1.06;wo;9-11
Bauer Ravi;Netwerken en systeembeveiliging Practica 1;Practica;C0.110;vr;9-11
Bauer Ravi;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
Bauer Ravi;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Bauer Ravi;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Bauer Ravi;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Bauer Ravi;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Lantinga Buck;Advanced Heuristics Practica 2;Practica;A1.10;di;13-15
Lantinga Buck;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
Lantinga Buck;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Lantinga Buck;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Lantinga Buck;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Lantinga Buck;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Lantinga Buck;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Lantinga Buck;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Lantinga Buck;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Lantinga Buck;Zoeken sturen en bewegen Practica 2;Practica;A1.06;do;9-11
Lantinga Buck;Technology for games Werkcollege 1;Werkcollege;A1.04;vr;13-15
Lantinga Buck;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
Lantinga Buck;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
Becht Wiert;Project Numerical Recipes Practica 2;Practica;A1.10;vr;9-11
Lathouwers Hanan;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Lathouwers Hanan;Software engineering Practica 1;Practica;A1.08;do;15-17
Lathouwers Hanan;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Lathouwers Hanan;Compilerbouw practicum Practica 3;Practica;B0.201;di;9-11
Lathouwers Hanan;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Lathouwers Hanan;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Lathouwers Hanan;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Lathouwers Hanan;Project Numerical Recipes Practica 3;Practica;C0.110;di;9-11
Lathouwers Hanan;Bioinformatica Werkcollege 2;Werkcollege;A1.10;ma;9-11
Lathouwers Hanan;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
Bekkema Kyllian;Netwerken en systeembeveiliging Practica 2;Practica;B0.201;wo;15-17
Bekkema Kyllian;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
Bekkema Kyllian;Advanced Heuristics Practica 2;Practica;A1.10;di;13-15
Bekkema Kyllian;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
Bekkema Kyllian;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;A1.06;ma;9-11
Bekkema Kyllian;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
Lathouwers Mouna;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Lathouwers Mouna;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Lathouwers Mouna;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Lathouwers Mouna;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Lathouwers Mouna;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Lathouwers Mouna;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Lathouwers Mouna;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Lathouwers Mouna;Bioinformatica Werkcollege 2;Werkcollege;A1.10;ma;9-11
Lathouwers Mouna;Bioinformatica Practica 2;Practica;C0.110;do;17-19
Lathouwers Mouna;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Bekker Marrie;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
Bekker Marrie;Collectieve Intelligentie Werkcollege 2;Werkcollege;A1.06;wo;9-11
Bekker Marrie;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Bekker Marrie;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
Bekker Marrie;Zoeken sturen en bewegen Practica 3;Practica;A1.06;wo;11-13
Bekker Marrie;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Bekker Marrie;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Bekker Marrie;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Bekker Marrie;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Lau Yvan;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Lau Yvan;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Potman Genesis;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
