student;vak;activiteit;zaal;dag;tijdslot
Klop Adil;Programmeren in Java 2 Lab 1;Lab;B0.201;di;15-17
Bosman Rudolph;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Bosman Rudolph;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Knibbe Danique;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Knibbe Danique;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Knibbe Danique;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Knibbe Danique;Autonomous Agents 2 Tutorial 2;Tutorial;A1.08;do;13-15
Knibbe Danique;Autonomous Agents 2 Lab 2;Lab;A1.10;ma;9-11
Knibbe Danique;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Knibbe Danique;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Knibbe Danique;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Knibbe Danique;Heuristieken 2 Tutorial 1;Tutorial;B0.201;do;11-13
Knibbe Danique;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Knibbe Danique;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Bloemsma Anjana;Compilerbouw practicum Lab 3;Lab;C0.110;vr;9-11
Knuiman George;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Knuiman George;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Knuiman George;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Knuiman George;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Curfs Gven;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Curfs Gven;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Curfs Gven;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Koelemij Evelyn;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Koelemij Evelyn;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Koelemij Evelyn;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Koelemij Evelyn;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Koelemij Evelyn;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Koelemij Evelyn;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Koelemij Evelyn;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Koelemij Evelyn;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Corvers Jildou;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Corvers Jildou;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Corvers Jildou;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Corvers Jildou;Webprogrammeren en databases Lab 1;Lab;A1.04;ma;9-11
Kol Djura;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Kol Djura;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Kol Djura;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Kol Djura;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
Kol Djura;Bioinformatica Lab 1;Lab;A1.04;vr;9-11
Kol Djura;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Kol Djura;Moderne Databases Tutorial 3;Tutorial;B0.201;do;13-15
Kol Djura;Moderne Databases Lab 2;Lab;A1.08;di;9-11
Kol Djura;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Kol Djura;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Kol Djura;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Kol Djura;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Kol Djura;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Kol Djura;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
Koning Matz;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Koning Matz;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Koning Matz;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Koning Matz;Collectieve Intelligentie Tutorial 2;Tutorial;A1.06;ma;15-17
Koning Matz;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Koning Matz;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Koning Matz;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
Koning Matz;Software engineering Lab 1;Lab;C1.112;wo;13-15
Bart Wafa;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Bart Wafa;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Bart Wafa;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Bart Wafa;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Bart Wafa;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Bart Wafa;Collectieve Intelligentie Lab 1;Lab;C1.112;do;15-17
Bart Wafa;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Bart Wafa;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Bart Wafa;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Bart Wafa;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Buurma Donn;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Buurma Donn;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Buurma Donn;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Buurma Donn;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Buurma Donn;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Kooijmans Nuriye;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Kooijmans Nuriye;Advanced Heuristics Lab 1;Lab;B0.201;ma;13-15
Kooijmans Nuriye;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Kooijmans Nuriye;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Kooijmans Nuriye;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Kooijmans Nuriye;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Kooijmans Nuriye;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
Kooijmans Nuriye;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Kooijmans Nuriye;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Kooijmans Nuriye;Moderne Databases Lab 3;Lab;C0.110;ma;11-13
etin Samyra;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
etin Samyra;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
etin Samyra;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
etin Samyra;Bioinformatica Tutorial 3;Tutorial;C1.112;ma;13-15
etin Samyra;Bioinformatica Lab 3;Lab;A1.06;ma;11-13
etin Samyra;Programmeren in Java 2 Lab 1;Lab;B0.201;di;15-17
etin Samyra;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
etin Samyra;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
etin Samyra;Reflectie op de digitale cultuur Tutorial 1;Tutorial;A1.10;do;13-15
Kooyman Thijn;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Kooyman Thijn;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Kooyman Thijn;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Kooyman Thijn;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Kooyman Thijn;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Kooyman Thijn;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Arendse Benjamin;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Arendse Benjamin;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Arendse Benjamin;Webprogrammeren en databases Tutorial 1;Tutorial;C1.112;di;15-17
Arendse Benjamin;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Corten Mitzi;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Corten Mitzi;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Corten Mitzi;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Corten Mitzi;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Koppers Yee;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Koppers Yee;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Koppers Yee;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
Koppers Yee;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Brink Renze;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Brink Renze;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Brink Renze;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Brink Renze;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Brink Renze;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Brink Renze;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Brink Renze;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Brink Renze;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Kops Eveline;Compilerbouw practicum Lab 2;Lab;C1.112;di;9-11
Korbee Titia;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Korbee Titia;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Korbee Titia;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Korbee Titia;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Korbee Titia;Collectieve Intelligentie Lab 1;Lab;C1.112;do;15-17
Korbee Titia;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Korbee Titia;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Korbee Titia;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Korbee Titia;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Korbee Titia;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Korbee Titia;Programmeren in Java 2 Lab 1;Lab;B0.201;di;15-17
Korbee Titia;Project Numerical Recipes Lab 1;Lab;C1.112;do;9-11
Buizer Rika;Informatie- en organisatieontwerp Lecture 1;Lecture;A1.06;wo;13-15
Buizer Rika;Informatie- en organisatieontwerp Lecture 2;Lecture;A1.06;do;11-13
Buizer Rika;Informatie- en organisatieontwerp Tutorial 2;Tutorial;A1.08;ma;9-11
Buizer Rika;Informatie- en organisatieontwerp Lab 2;Lab;A1.06;wo;15-17
Buizer Rika;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Buizer Rika;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Buizer Rika;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Buizer Rika;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Buizer Rika;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
Broeks Ilyass;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Broeks Ilyass;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Broeks Ilyass;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Broeks Ilyass;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Broeks Ilyass;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
Broeks Ilyass;Bioinformatica Lab 1;Lab;A1.04;vr;9-11
Broeks Ilyass;Zoeken sturen en bewegen Lab 3;Lab;A1.06;di;11-13
Korpershoek Djuri;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Korpershoek Djuri;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Korpershoek Djuri;Moderne Databases Lab 3;Lab;C0.110;ma;11-13
Avci Martin;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Avci Martin;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Avci Martin;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Avci Martin;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Avci Martin;Project Numerical Recipes Lab 2;Lab;A1.08;ma;13-15
Claassen Hailey;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Claassen Hailey;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Claassen Hailey;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Claassen Hailey;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Claassen Hailey;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Claassen Hailey;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
Claassen Hailey;Software engineering Lab 2;Lab;B0.201;di;9-11
Korte Gineke;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Korte Gineke;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Dams Gradus;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Dams Gradus;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Dams Gradus;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Dams Gradus;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Dams Gradus;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Kortlever Sharen;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Kortlever Sharen;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Kortlever Sharen;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Kortlever Sharen;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Kortlever Sharen;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Kost Remon;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Kost Remon;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Kost Remon;Data Mining Lecture 1;Lecture;B0.201;do;15-17
Kost Remon;Data Mining Lecture 2;Lecture;A1.04;do;13-15
Kost Remon;Data Mining Tutorial 3;Tutorial;A1.06;vr;9-11
Kost Remon;Data Mining Lab 1;Lab;A1.06;di;13-15
Charit Liana;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Charit Liana;Programmeren in Java 2 Lab 6;Lab;A1.10;di;11-13
Charit Liana;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Charit Liana;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Charit Liana;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Koudijs Cherissa;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Koudijs Cherissa;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Blikman Monika;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Blikman Monika;Informatie- en organisatieontwerp Lecture 1;Lecture;A1.06;wo;13-15
Blikman Monika;Informatie- en organisatieontwerp Lecture 2;Lecture;A1.06;do;11-13
Blikman Monika;Informatie- en organisatieontwerp Tutorial 2;Tutorial;A1.08;ma;9-11
Blikman Monika;Informatie- en organisatieontwerp Lab 2;Lab;A1.06;wo;15-17
Blikman Monika;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Blikman Monika;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Blikman Monika;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Krabbe Fynn;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
Krabbe Fynn;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Krabbe Fynn;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Kreijkes Nikie;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Kreijkes Nikie;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Bolding Rayn;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Bolding Rayn;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Bolding Rayn;Moderne Databases Lab 1;Lab;A1.04;wo;11-13
Krikke Do?ukan;Compilerbouw practicum Lab 3;Lab;C0.110;vr;9-11
Apeldoorn Herman;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Apeldoorn Herman;Advanced Heuristics Lab 1;Lab;B0.201;ma;13-15
Apeldoorn Herman;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Apeldoorn Herman;Heuristieken 2 Tutorial 2;Tutorial;A1.06;ma;9-11
Berrevoets Annique;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
Berrevoets Annique;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Berrevoets Annique;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Berrevoets Annique;Software engineering Lab 1;Lab;C1.112;wo;13-15
Kroonen Corry;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Kroonen Corry;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Kroonen Corry;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Kroonen Corry;Bioinformatica Tutorial 2;Tutorial;A1.08;do;15-17
Kroonen Corry;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
Kroonen Corry;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Kroonen Corry;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Curvers Everhard;Informatie- en organisatieontwerp Lecture 1;Lecture;A1.06;wo;13-15
Curvers Everhard;Informatie- en organisatieontwerp Lecture 2;Lecture;A1.06;do;11-13
Curvers Everhard;Informatie- en organisatieontwerp Tutorial 2;Tutorial;A1.08;ma;9-11
Curvers Everhard;Informatie- en organisatieontwerp Lab 2;Lab;A1.06;wo;15-17
Kropman Ngoc;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Kropman Ngoc;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
de Boon Manul;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
de Boon Manul;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
de Boon Manul;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
de Boon Manul;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
de Boon Manul;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
de Boon Manul;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
de Boon Manul;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
de Boon Manul;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
de Boon Manul;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Kros Vincent;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Kros Vincent;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Kros Vincent;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Kros Vincent;Collectieve Intelligentie Tutorial 3;Tutorial;C1.112;vr;13-15
Kros Vincent;Collectieve Intelligentie Lab 2;Lab;A1.06;ma;13-15
Appelhof Wilmer;Programmeren in Java 2 Lab 1;Lab;B0.201;di;15-17
Cramer Hananja;Programmeren in Java 2 Lab 2;Lab;A1.08;wo;11-13
Cramer Hananja;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Cramer Hananja;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Cramer Hananja;Software engineering Lab 1;Lab;C1.112;wo;13-15
Kuijpers Resul;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Kuijpers Resul;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Kuijpers Resul;Autonomous Agents 2 Tutorial 1;Tutorial;A1.08;vr;13-15
Kuijpers Resul;Autonomous Agents 2 Lab 1;Lab;C0.110;vr;15-17
Kuijpers Resul;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Kuijpers Resul;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Kuijpers Resul;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Kuijpers Resul;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
Kuijpers Resul;Bioinformatica Lab 3;Lab;A1.06;ma;11-13
Kuijpers Resul;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Kuijpers Resul;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Kuijpers Resul;Software engineering Lab 2;Lab;B0.201;di;9-11
Dane Goos;Compilerbouw practicum Lab 3;Lab;C0.110;vr;9-11
Dane Goos;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Dane Goos;Zoeken sturen en bewegen Lab 3;Lab;A1.06;di;11-13
Kwantes Machteld;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Kwantes Machteld;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Bastings Edin;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Bastings Edin;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
Bastings Edin;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Bastings Edin;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Bastings Edin;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Bastings Edin;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Bastings Edin;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Bastings Edin;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Bastings Edin;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Bastings Edin;Collectieve Intelligentie Lab 4;Lab;C0.110;do;15-17
Bastings Edin;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Bastings Edin;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Bastings Edin;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Cramer Abdelouahid;Netwerken en systeembeveiliging Lab 3;Lab;A1.04;wo;13-15
Kwee Esperanza;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Kwee Esperanza;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Lagendijk Nadeem;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Lagendijk Nadeem;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Lagendijk Nadeem;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Lagendijk Nadeem;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Boutkan Jael;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Boutkan Jael;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Boutkan Jael;Zoeken sturen en bewegen Lab 3;Lab;A1.06;di;11-13
Laman Christianus;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Laman Christianus;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Laman Christianus;Compilerbouw practicum Lab 2;Lab;C1.112;di;9-11
Laman Christianus;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Laman Christianus;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Laman Christianus;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Laman Christianus;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Autar Chesney;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Autar Chesney;Moderne Databases Tutorial 3;Tutorial;B0.201;do;13-15
Autar Chesney;Moderne Databases Lab 3;Lab;C0.110;ma;11-13
Coenen Jorike;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Coenen Jorike;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Coenen Jorike;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Coenen Jorike;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Coenen Jorike;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Coenen Jorike;Project Numerical Recipes Lab 2;Lab;A1.08;ma;13-15
Lamme Mathyn;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Lamme Mathyn;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Lamme Mathyn;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Lamme Mathyn;Heuristieken 2 Tutorial 1;Tutorial;B0.201;do;11-13
Baselmans Sharan;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Baselmans Sharan;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Baselmans Sharan;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Baselmans Sharan;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Baselmans Sharan;Collectieve Intelligentie Lab 4;Lab;C0.110;do;15-17
Baselmans Sharan;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Baselmans Sharan;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Baselmans Sharan;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Baselmans Sharan;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Baselmans Sharan;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Baselmans Sharan;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Baselmans Sharan;Project Numerical Recipes Lab 3;Lab;A1.04;wo;15-17
Aslan Diny;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Aslan Diny;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Bol Armin;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Bol Armin;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Lantinga Buck;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Lantinga Buck;Advanced Heuristics Lab 1;Lab;B0.201;ma;13-15
Lantinga Buck;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Lantinga Buck;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Lantinga Buck;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Lantinga Buck;Collectieve Intelligentie Tutorial 2;Tutorial;A1.06;ma;15-17
Lantinga Buck;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Lantinga Buck;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
Lantinga Buck;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Lantinga Buck;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Lantinga Buck;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Lantinga Buck;Technology for games Tutorial 1;Tutorial;A1.06;wo;9-11
Lantinga Buck;Zoeken sturen en bewegen Lab 1;Lab;A1.06;vr;15-17
Anker Servaas;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Anker Servaas;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Anker Servaas;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Anker Servaas;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
